1115,27.3,408
1714,49.9,582
1753,38,643
1760,32.2,524
1862,44.5,582
1592,76,535
1485,46.4,684
1624,106.2,900
1682,62,737
1435,113.4,854
1552,31.6,789
1862,79.5,477
1838,65.5,470
1446,18.7,421
1693,93.7,460
2058,186.1,579
1919,6.7,456
1484,13.6,766
1409,0.9,751
1494,9.3,701
1576,41.9,813
1416,31.2,785
1530,23,648
1539,87.4,893
1653,86.2,997
1628,55.4,912
1546,91.6,847
1449,58.9,839
1399,40.2,752
1479,38.8,660
1592,76.8,606
1426,28.6,710
1535,6.6,679
1922,76.9,500
2860,125.3,626
1590,28.3,585
1557,45.6,612
1668,43.8,950
1322,11.3,327
1752,7,526
1770,57.6,513
2081,74.9,598
1687,133.9,770
1598,162.9,544
1617,149.3,686
1460,113.9,750
1585,55.5,807
1580,68.7,826
1465,125.3,624
1527,83.7,891
1727,40.4,699
2010,109.4,748
1179,41.9,543
1684,55.5,569
1702,75.1,713
1656,39.5,692
1492,60.1,829
2047,20.6,1118
1397,15.9,709
1579,33.9,572
1492,35,639
1569,44.7,774
1565,13.7,623
1650,44.6,814
1508,10.4,782
1638,58.9,558
1553,56.2,666
1865,66.8,882
1882,160.2,826
1587,43.6,575
1638,17.5,712
1516,57.1,749
1434,28.5,617
1523,41.4,719
1443,36.9,790
1525,25.9,764
4183,60.5,895
1682,37.5,879
1633,47.1,503
2144,42.1,838
1168,30.5,466
1608,20.4,619
1588,22.3,539
1287,32.5,487
3329,184.7,1158
1527,140.2,624
1688,62.3,813
1403,80.8,480
1159,109.2,626
1371,34.5,616
2197,0.7,1018
1629,43.3,787
1465,22.7,641
1491,30.1,704
1981,62.1,944
2035,86.6,805
1750,79.9,691
1732,126.4,821
2422,87.9,844
2410,67.8,869
1589,19.2,681
2176,35.9,826
1621,42.3,561
1763,84.8,796
1906,67.9,695
1557,22.9,713
1473,24.4,726
1468,15.2,802
1443,23.5,701
1668,33.1,702
1349,43.9,785
1648,50.1,630
1547,62.6,498
1730,36,871
1615,42.4,687
1509,133.1,928
1534,57,848
1411,87.3,939
1604,47.7,768
1468,34.5,757
1419,70.8,847
1590,102.8,992
1395,49.5,727
1509,41.9,739
1590,64.7,550
1265,51.1,475
1115,42.1,401
1410,54.4,502
1529,36.8,760
1551,19.6,819
1467,34.4,579
1577,23.4,530
1634,82,765
1393,64.3,672
1659,81.3,927
1589,37.8,801
1762,105,895
1794,72,1113
1636,60.2,721
1485,44.7,694
1496,48,544
1634,41.2,473
1598,67.7,868
1503,48.9,735
1535,38.4,700
1606,51.2,677
1546,43,750
1454,60.5,628
1664,63,991
1544,102.7,909
1448,29.8,813
1483,63.8,902
1555,58.9,812
1821,41,795
1565,58.9,783
1410,50.2,728
1362,52.5,670
1672,26.4,719
1751,33.2,823
1628,23.7,851
1476,24,693
1415,14.3,682
1534,5,748
1547,28.5,771
1496,30.1,642
1407,46.8,645
1745,21.4,887
1710,60.7,830
1562,35.5,927
1523,49.7,859
1543,75.7,869
1369,81.5,854
1698,28.2,587
1441,36.7,506
1352,66.7,519
1461,65.6,615
1436,52.3,715
1290,20.2,691
1535,45.6,719
1704,23.4,938
1442,23.9,655
1631,29.1,711
1600,43.1,655
1494,61.6,738
1456,32.5,743
1195,24,683
1427,79.7,882
1519,13,923
1504,9.7,824
1547,53.9,697
1648,14.1,728
1435,45.5,766
1335,15.4,645
1235,18.1,605
1866,17.7,925
1434,69.3,787
1513,78,576
1532,48.6,684
1392,23.8,537
1312,26.1,685
1393,40.3,704
1457,11.5,670
1526,14.5,784
1654,25.4,779
1638,19.5,705
1571,20.9,664
1802,29.2,874
1630,12.5,765
1714,1.9,802
1663,9,799
1658,39.5,727
1529,49.9,533
1603,71.3,625
1483,50,699
1481,37.6,623
1488,33.5,542
1514,65,551
1644,60.2,559
1415,25,673
1460,17.7,606
1635,32,738
1406,35.7,739
1543,32.1,740
1472,10.9,839
2110,33.2,1311
1786,15.7,924
2021,8.7,1049
1409,39.3,702
1767,136.6,523
1749,74.7,698
1330,48.4,643
1487,38.2,794
2923,245.6,576
2615,84.5,645
1817,121.5,572
1304,74.9,558
1611,101.4,515
1387,281.9,442
1716,68,794
1646,51.6,714
1609,29.7,713
1637,77.9,793
1557,23.1,583
1623,43.9,589
2373,26,889
1507,43,812
1635,45.7,938
1665,36.9,862
1575,24.4,728
2431,30.1,979
2378,23.2,957
1319,1.2,637
1091,12.2,511
1320,16.4,626
1864,1.6,859
1528,21.2,650
1549,15.3,632
1576,5.4,652
1664,44.8,756
1548,17.7,729
1515,34,634
1808,27.6,1001
1757,42.3,817
1450,42.9,657
1659,6.3,872
1579,45.4,848
1260,8.4,616
1523,1.4,773
1762,18,890
1691,76.5,971
1528,23,728
1764,1.1,904
1423,2.7,792
1614,11,817
1338,9,663
1629,2,841
1270,18.6,565
1400,17.3,721
1589,14.7,816
1671,2.6,856
1736,2.6,886
1656,17.9,760
2663,19.6,1354
1721,81.2,522
1718,11.9,855
1800,36.9,637
1603,13.6,607
1533,25.2,482
1474,148.7,373
2145,85,573
1642,16.4,749
1461,9.3,721
1699,7.2,803
2047,33.4,662
1771,101.3,564
1571,62.5,581
1450,40,536
1614,118.8,483
1452,43,590
1555,77.1,694
1574,30.3,738
2499,29.9,1352
1637,1.4,829
2227,16.9,1136
1302,46.5,695
1401,42.7,391
1350,27.1,545
1393,75.7,635
1865,9.2,918
1144,30.4,473
1606,59.1,746
1583,41.7,695
1517,40.8,789
1650,33.4,897
1782,2.9,945
1400,26.5,666
1619,42.1,815
1592,39.7,835
1584,3.6,671
1549,2,900
1726,36.7,982
1505,12.3,823
1531,2.3,845
1686,54.6,851
1629,63,967
1747,55.4,939
1924,38.1,898
1782,29.2,908
1712,26.8,775
1649,31.1,905
1450,54.7,728
1546,28.7,778
1613,7.3,988
1523,22,840
1654,3.1,937
1617,25.8,824
1412,17.1,695
1620,8.8,694
1592,20.9,870
1568,73.3,857
1545,32,649
1479,18.3,679
1778,63.4,758
1385,31.6,755
1508,44.7,637
1853,34.1,1115
1880,56.3,1078
1696,41,992
1922,51.1,1005
1747,26,850
1591,15.6,768
1484,79.1,741
1196,24.6,738
1011,41.8,661
1681,35.8,790
1482,36.5,565
1420,24.4,636
1501,35.6,711
1571,40,747
1600,14.7,820
1859,3.3,1044
1665,44.6,818
1516,24.7,787
1524,39.5,727
1768,34.6,838
1462,7.2,736
1756,12.2,944
1755,0.6,877
1601,32.7,842
1580,1,850
1584,11.9,866
1837,16.2,1001
1646,42.1,828
1809,43.7,878
1541,59.6,667
1849,79.5,980
1876,33.3,872
1799,52.2,785
1747,51.7,656
1876,93.1,664
1953,45.3,717
1554,53.5,778
1572,38.4,660
1446,44.2,541
1507,58.1,737
1542,72.2,817
1395,40.9,682
1647,53.9,540
1398,30.6,491
1468,30.7,451
1518,40.9,662
1751,58.6,834
1376,52.1,637
1433,74,622
1549,58.5,704
1699,30.4,660
1694,59.5,576
1816,77.7,582
1990,17.4,720
1934,18.5,660
1627,46,488
2129,36.5,608
1604,27.8,608
1796,1.7,994
1460,11.2,660
1690,3.1,861
1799,3.7,901
1728,70.2,867
1521,61.5,771
1346,38.3,682
1322,65.9,578
2330,117.1,747
1581,44.6,491
2094,74.1,637
2275,163,601
2235,184.1,658
2439,161.3,660
1746,40.2,503
1689,20,603
1664,93.5,395
1827,130.6,482
1624,58.8,664
1650,36.7,571
1836,31.5,647
1995,72,585
1750,43.8,512
1301,11.8,730
1345,57.4,644
1518,27.4,676
1759,53.7,550
1831,44.3,738
1600,27.4,606
1809,141.9,576
2055,54.1,590
2202,189.2,654
1811,114.3,496
1704,92.9,472
2240,111.6,734
1731,36.6,437
2009,111.4,564
1604,52.8,616
1998,64.1,531
2072,152.1,584
1403,80.2,361
1945,60.8,472
1138,26.3,613
1524,32.6,498
1079,65.4,492
2417,23.3,640
1727,31.6,696
1928,36.9,726
1574,45.5,605
1544,86.8,524
1338,72.1,497
1989,32.9,710
2044,84.3,613
1663,15.9,441
2125,124.6,488
1826,90.8,516
2371,279.3,596
2436,61.6,632
1682,72.1,454
2274,186.7,597
1835,16.3,751
1796,4.8,1028
1619,8.1,736
1406,2.9,832
1584,50.2,762
3721,54.7,888
3196,225.2,924
2249,83.5,653
2188,127.5,645
1920,86.1,550
1664,49.8,460
1884,54.8,476
1477,16.7,569
1568,24.2,443
1574,55.2,553
1542,14.3,649
1573,44.3,503
2210,47.2,876
1470,23.7,561
1563,15.7,788
1488,8.5,783
1453,55.5,536
1757,35.4,916
1883,45.3,708
1768,60.2,585
2066,70,612
1885,65.2,550
2049,52.6,701
1734,113.9,420
1876,43.6,536
1376,41.6,676
1523,60.1,651
1637,25.9,717
1975,45.4,995
1533,40.5,818
2837,95.4,921
1641,57.5,546
1661,58.8,671
1551,55.9,489
1605,75,608
1776,66.8,424
2032,150.4,598
1789,94.7,463
1816,123.8,562
1825,143.6,556
1377,33,424
1573,55.7,396
1525,59.7,442
2046,61.9,746
1412,40.3,450
1419,21.8,676
1859,32.7,615
1988,98.8,607
1817,80.3,585
1579,55.6,783
1504,43.9,726
1594,53.4,578
1325,54.9,612
1356,68.1,617
1673,62.9,653
1594,73.1,714
1531,51.3,715
2150,48,1024
1657,60.1,609
1614,44.2,683
1507,60.8,606
1344,64.7,605
1652,37.2,768
2397,21.2,1089
1873,2.3,992
2186,61.1,870
1856,8.4,946
1733,11.4,937
1437,51.1,741
1607,10.5,876
1478,16.4,824
1290,30.4,760
1565,11.5,717
1576,12.8,851
1487,24.7,761
2031,51,747
1429,60.8,702
1381,50.1,521
1585,61.4,840
1320,62,572
1468,27.6,687
1240,47.9,455
1628,14.9,743
1617,37.6,818
1509,60.9,678
1618,14.4,863
1379,14.7,718
1602,7.8,670
1694,42.3,761
1503,9.8,784
1686,26.8,863
1627,23,626
1224,41,592
1713,2.4,952
1586,55.3,634
1283,60.1,678
1429,9,764
1841,31.5,838
1186,38.6,427
1404,3.5,588
1196,21.6,358
1406,22.3,732
1547,19.2,837
1578,6.3,841
1560,23.2,818
2000,6.2,1050
1560,15.7,810
1652,2.9,864
1448,6.4,673
1533,0.7,810
1609,0.3,884
1531,45.4,827
1601,27,831
1427,21.2,570
1766,26.9,950
1346,38.9,573
1605,42.2,722
1379,56.4,511
1427,60.7,542
1437,33,736
1495,81,558
1163,31.3,617
1814,3.9,924
1695,0.8,848
1591,25.1,692
1670,1.2,904
1640,16.3,767
1967,4.1,1064
1504,22.1,641
1727,18.1,756
2313,45.9,1103
1657,6,864
1415,17.8,550
1455,7.9,703
1498,37.8,771
2369,54.9,967
1576,42.1,654
1611,32.1,699
2060,66.9,642
1395,26.3,775
1411,13.2,686
1436,5.7,773
1521,16,762
1692,36.8,511
1629,69.3,389
1473,86.9,427
1691,61.8,435
1351,55.5,419
1336,26.3,641
1610,28.3,731
1416,1,738
1690,14.8,812
1791,13.4,817
1474,2.4,610
1603,138.8,452
1640,94.5,508
1745,81.4,686
1214,81.9,466
1756,8.6,946
1834,3.9,975
1865,8.2,957
2086,8.8,1123
1275,32.5,522
1697,68.3,910
1841,26.5,952
1524,62.5,627
1515,18.1,825
1533,44.7,606
1794,32.3,938
1303,31.2,698
1513,26.5,764
1499,84.6,787
1472,34.2,794
1501,15.3,773
1636,9.4,832
1576,4.8,791
1709,43.3,896
1686,17.4,771
1734,21.5,831
1628,47.8,847
1525,5.2,749
1482,27.2,567
1545,24,788
1911,9.4,1025
1539,1.8,879
1471,32.9,536
1776,25.7,792
1823,44.8,923
1906,30.8,934
1593,34.9,752
1673,19,788
1602,3.8,705
1430,10.9,756
1113,0.7,520
1287,17.1,628
1379,17.2,625
1490,15.1,784
1440,50,709
1511,60.5,746
1737,21.7,739
1904,8.4,1041
1440,19.8,590
1618,19.1,781
1451,24.7,630
1742,15.3,708
1792,9,958
1420,72.7,659
1614,19.8,725
1653,11.1,821
1667,12.2,791
1628,2.8,892
1671,2.8,944
1651,21.4,910
1408,37.4,701
1595,25.7,859
1616,16.6,727
1546,4.4,833
1467,2.4,777
2389,6.4,1364
1471,0.4,789
1485,2.8,853
1566,11.6,849
1264,12.5,645
1642,19.1,834
1365,4.3,700
1263,42.2,579
1639,17.7,788
1644,10.3,807
1520,13.7,783
1642,13.8,838
1476,53.7,794
1524,52.3,558
1694,4.5,907
1470,14.5,624
1669,9,897
1341,13.1,687
1705,24.4,894
1580,11.8,724
1681,16.6,896
2033,39.8,1132
1645,56.3,765
1689,40.7,796
2047,23.9,1058
1662,33.2,916
1515,36.6,754
1258,23.4,583
1481,30.5,704
1530,56,622
1627,31.2,786
1385,11,685
1544,5.8,638
1534,35,676
1670,36,730
1762,31.4,713
1586,14.1,824
1579,18.6,895
1585,28.9,651
1622,26.8,650
1566,9.1,705
1475,44.1,644
1486,25.1,708
1647,34.8,830
1607,53.6,460
1446,24.8,502
1566,35.1,547
1629,93.9,515
1645,75,691
1311,29.2,690
1370,49.5,541
1695,49.7,810
1823,69.4,742
1623,37.4,696
1932,68.2,724
1686,50.3,815
1685,85.8,547
1728,57.5,548
2104,67.3,960
1557,35,639
1674,114.1,505
1540,55.6,475
1714,29.8,727
1348,77.8,404
1643,17.7,892
1449,33.7,758
1547,13.4,658
1415,37.1,712
1556,27.9,735
1808,38.3,903
1743,3.5,903
1399,9.9,785
1485,20.1,733
1570,31.9,663
1510,41.3,627
1480,58.5,546
1516,40.7,756
2000,55.4,835
2017,26.8,776
2916,37.5,1217
1482,45.7,715
1414,61.4,475
1623,25.6,687
1858,18.4,1038
1543,23.8,712
1353,54.2,658
1684,40.2,555
1446,27.1,585
1643,54.6,424
1787,22.8,668
1445,21.6,691
1557,7.9,838
1601,31.9,754
1626,40.8,753
1464,14.4,698
1551,34.5,826
1793,44.9,730
1744,60,845
1332,11.4,672
1502,14,633
1414,6,758
1460,22.8,761
1483,35.8,427
1964,63.7,545
1621,96.6,488
1510,26.7,433
1354,14.1,571
2226,34.7,694
2074,66.2,623
1697,32.7,575
1402,75.9,451
1656,49.4,481
1636,11.3,749
1738,54.4,583
1330,8.9,560
1583,30.3,652
2041,46.3,825
1612,49.3,673
1587,22.3,702
1545,6.9,809
2038,4.5,1076
1808,32.8,712
1590,27.6,819
1549,6,705
1952,21.1,1017
1151,1.8,613
1264,40.4,494
1514,31.2,724
1464,32.3,584
1355,7,597
1713,45.6,481
1539,34.1,629
1485,11.6,561
1813,9.4,639
1731,53.3,815
1805,52.9,897
1556,11.9,774
1591,25.5,741
1879,60.6,786
2346,77.9,921
1542,65.9,643
1888,62,641
1297,33.1,608
1456,4.3,783
1276,4.9,666
2357,10.9,1371
1485,24.4,664
1679,57.2,860
1606,43.9,817
1699,63.2,801
1533,75.5,754
1740,37.6,776
1642,24.5,796
1627,57.4,785
1436,15.7,565
1542,41.7,492
1561,57.2,734
1532,61.6,757
1557,34.6,922
1636,4.7,922
1565,45.6,712
1605,5.2,923
1550,10.8,741
1405,31.7,671
1560,59.7,721
1489,50.8,720
1616,23.1,885
1861,28.2,1085
1495,22.2,703
1487,56.8,696
1639,34.2,586
1653,33,798
1814,35.6,696
1661,41.5,621
1363,41,498
1547,37.5,712
1505,65.3,814
1668,72.3,795
1530,46.9,764
1533,29,817
1656,52.8,609
1708,18.3,1007
1486,24.2,750
1982,19,710
1788,47.5,746
2881,34.4,1057
1924,73,727
1809,49.6,659
1836,146.5,465
2094,76.7,511
1521,16.4,704
1340,19.3,578
1572,46.1,619
1576,7.3,771
1612,19.1,865
1860,27.8,972
1715,41.5,875
1588,33.3,718
1576,12.4,798
1577,2.8,711
1912,2.5,1018
1370,38.2,655
1887,53.9,842
1782,29.6,811
1819,56.3,542
1554,19.2,578
1726,30.8,713
1560,9.5,758
1619,48.2,615
1499,22.3,755
1678,4.8,882
1613,16.1,882
1504,27.3,723
1754,21.9,921
1628,5.7,734
1588,17.1,734
1414,32.6,704
1768,13,893
1617,4.2,866
2230,2.5,838
1820,20.5,950
1565,2.9,787
1574,1.3,830
1912,12.6,1000
1439,0.4,722
1476,3.9,711
1448,5,715
1838,4,972
1388,19.4,755
1016,45.8,391
1321,30.5,609
1432,5.8,705
1795,1.3,967
1691,26,866
1537,26.7,629
1497,6.8,697
1631,10.6,813
1851,2.3,940
1450,19,632
1745,1.5,903
1857,16.8,914
1578,2.8,844
1575,25.4,856
1593,3,795
1518,8.1,715
1358,1.7,724
1634,16,824
1616,11.8,825
1790,3.7,974
1661,22,815
1786,2.4,927
1917,12.6,1012
1734,0.6,901
1608,8.4,774
1717,12.6,812
1771,4.9,970
1788,11.9,1023
1999,1.6,1141
1472,13,655
1565,14,784
1758,18.8,851
1603,2.9,828
1503,45.4,749
1345,41,695
1287,32.3,643
1184,6.2,561
1279,30.8,547
2091,1.5,731
1353,13.9,557
1770,2.7,853
1378,36.2,613
1469,23.5,682
1651,13,710
1479,44.8,732
1250,18.2,599
1662,3.3,940
1597,11.3,836
1763,33.8,1014
1341,8,730
1456,49.3,669
1359,5.7,629
1588,14,683
1421,9.7,783
1389,15.7,666
1359,0.7,734
1217,0.5,657
1498,2.1,645
1526,3.8,737
1468,2.6,722
1843,1.9,900
2284,5.9,1161
1432,1.6,668
1465,1.1,732
1584,5.3,687
2027,8,1234
1616,2,725
1312,3.8,677
1757,18.6,980
1625,30.8,841
1496,33.3,690
2158,36.4,1147
1521,27.4,809
1394,35.3,635
1487,35.1,795
1488,49.6,604
1350,45.8,674
1279,20.1,635
1552,24.6,781
1384,39.1,750
1321,23.8,699
1446,1.5,713
1592,10.8,753
1416,9.5,676
1501,34,756
1393,34.5,728
1516,8.3,736
1386,28.6,628
1394,33.6,613
1456,48.5,719
1511,38.4,891
1631,27.7,905
1245,60.1,677
1342,8,676
1576,42.3,827
1529,44.7,772
1433,31.4,710
1309,54.2,645
1831,40.1,956
1523,18.8,712
1312,5,637
1249,10.6,570
1419,21.1,715
1482,32.9,667
1485,45.4,749
1173,47.7,578
1842,40.9,795
1362,28.9,687
1577,37.7,657
1259,25.4,481
1800,36.5,737
1566,21.1,711
1407,23.8,662
1548,23.3,751
1590,42,597
1443,4.4,731
1446,35.4,766
1352,55.9,764
1396,19.3,692
1382,8.9,641
1707,16.9,808
1582,24.4,802
1530,20.9,720
1217,1.8,612
1466,5.8,706
1289,2.4,659
1427,6.3,650
1351,39.6,666
1329,40.4,633
1566,42.4,805
1421,48.4,813
1704,60.2,960
1414,49.4,740
1638,43.7,853
1331,52.3,742
1434,43.4,725
1599,20.4,737
1439,67.7,682
1580,51.6,833
1576,41.8,586
1631,51.6,873
1524,15,821
1492,59.4,903
1591,6.2,769
1382,8.4,684
1532,39.2,800
1482,32.7,798
1409,47.8,798
1632,43.9,807
1583,58.2,772
1678,45.6,1094
1474,11.4,741
1486,36.8,724
1495,30.8,715
1400,49.7,663
1498,30.7,644
1678,4.4,760
1585,0.8,829
1507,1.1,739
1623,2.2,792
2181,27.3,1283
1488,63.3,806
1552,45.9,770
1527,59.7,660
1426,42,599
1522,17.9,796
1326,38,643
1472,38.4,749
1538,36.8,591
1524,31.3,689
1545,20.1,635
1343,64.7,763
1745,26.3,777
1625,44.5,909
1696,45.4,1117
1790,60.5,1183
1865,48.7,1161
1490,59.3,643
1307,20.7,552
1373,46.7,533
1598,38.2,563
1392,33.6,624
1249,12,556
1666,51.1,824
1716,63.5,670
1744,67.9,716
1397,54.8,554
1378,23.6,596
1914,34.7,694
1226,30.7,584
1725,14.7,923
1521,6.2,870
1540,4.9,783
1402,37.3,812
1764,25,1023
1486,56.3,623
1561,57.2,830
1344,39.2,430
1359,30.5,517
1189,30.8,402
1522,27.4,607
1893,23,886
1417,56.8,526
1821,50.4,814
1926,44.3,1090
1453,49.2,593
1682,42,848
2075,88.8,663
2478,61.4,806
1820,121.3,870
1622,81.5,803
1954,94.2,872
3163,102.3,1496
1928,36.2,889
1590,59.3,803
1431,30.3,899
1687,42.2,879
2251,38,720
1436,10.4,748
1359,58,588
1340,55.5,543
1622,43.8,617
1600,79.6,564
1769,76.2,514
1878,62.1,628
1485,122,538
1705,202,475
1870,157.1,647
2007,109.3,570
1256,32.2,419
1110,38.7,435
1386,43.2,619
1491,59.4,375
1267,65.8,595
1486,44.1,872
1254,22,630
1263,50.2,643
1325,18.5,693
1491,34,693
1671,43.1,932
1616,26.3,1053
1508,122.2,453
1558,164.9,518
1538,106.8,559
1397,127,510
1679,245.1,554
1574,193.4,575
1428,158.7,519
1572,193.8,474
1383,157.7,592
2634,87,853
1535,29.9,545
1310,46.8,540
1783,82,901
3530,55,917
1679,98.7,902
1476,128.7,769
1578,60.6,680
1693,34.9,1085
1570,50.5,612
1403,43.1,722
1448,47.5,719
1451,40.2,619
1397,46,758
1274,2.6,660
1370,16.5,645
1238,55,673
1293,58.9,712
1525,50.5,610
1399,32.9,457
1878,20.3,934
1378,95.8,654
1331,62.1,505
1244,44.1,692
1526,61.4,759
1783,30,677
1616,43.7,603
1410,35.7,473
1791,26.6,618
1484,24.9,705
1663,29.3,880
1418,41.7,580
1490,54.9,758
1435,48.6,722
1663,22.3,1010
1455,52.3,680
1675,27.4,1002
1544,66.8,935
4156,87.1,1223
1734,61.8,668
3385,59,959
1671,79.5,546
1691,108.5,636
1526,50.3,594
1289,23.6,722
1412,82.5,541
1764,118.5,699
1671,89,618
1622,34.6,539
1716,63.4,699
1494,28,687
1804,16,845
1507,22.1,675
1535,26.8,787
1320,41.9,714
1749,21.8,948
1144,81.3,595
1982,44.1,1021
1101,45.3,575
1170,80.4,650
1384,35.4,661
1453,74.9,699
1418,38.5,757
1364,40.2,564
1811,33.9,1035
1562,49.4,828
1594,26.2,861
1498,42.2,765
1496,44.9,662
1293,2,531
1529,55,770
1608,46.7,655
1581,123.9,735
1486,4.7,565
1751,23.9,999
1619,56.2,653
1720,75.9,734
1518,59.8,458
1614,14.9,591
1431,47.4,537
1314,49,452
1635,36.8,559
1823,6.6,584
1591,6.1,857
1484,51.4,791
1476,31.6,855
1223,14.1,652
1766,18.9,940
1481,26.3,720
1428,29.3,684
1396,32.5,541
1517,85.5,599
1472,24.7,642
1782,55.7,814
1300,32.3,550
1580,145.4,897
1025,77.9,856
1525,35,750
1516,12.6,795
1458,22.5,759
1682,9,760
1303,24.9,627
1506,54.7,820
1257,41.3,731
1509,43.2,774
1321,11.3,699
1425,32.1,607
1557,71.1,587
1614,62.8,731
1559,29.2,714
1659,55.3,657
1519,43.4,845
1494,9.2,735
1334,54.2,736
1588,49.3,846
1302,41,526
1449,13.8,649
1547,28.1,856
1414,4.9,678
1530,43.4,649
1820,19.3,948
1418,40,746
1861,35.9,984
1492,49.9,788
1588,22.2,630
1275,90.5,483
1724,69.9,767
1189,19.9,641
1278,28.5,919
2315,7.5,1343
1485,39.1,803
1563,33,736
1435,14.7,759
1631,22.6,658
1460,51.1,441
1439,84.3,490
1195,90.8,613
1599,82.1,545
1657,51.2,658
1380,120.9,420
1847,212.1,590
1443,16.8,678
1645,22.1,695
1463,3.5,682
1768,1.8,817
1538,4.8,753
2238,1.3,1210
1406,5.7,689
1145,6.2,558
1469,30.8,678
1336,52,738
1591,53.2,757
1496,19.8,842
1342,17.7,719
1552,45.9,756
1705,33.8,684
1470,21,561
1544,49,601
1561,14.7,729
1595,119.4,771
1472,84.5,791
1568,64.9,711
1674,55.4,798
1544,13.4,708
1400,38.8,570
1598,52.4,560
1476,44.2,487
1457,37.7,554
2187,25,1267
1241,33,687
1291,47.9,780
1461,10,669
1489,55.5,634
1460,18.1,748
1497,56.4,667
1195,62.7,484
1488,23.8,704
1396,5.6,760
1576,75.1,877
1596,55.2,939
1556,31.5,731
1491,15.7,758
1968,8.8,1081
1782,13.4,852
1773,20.3,899
1434,22.5,668
1547,10.6,802
1768,16.4,980
1487,37.4,752
1013,55.7,388
1846,37.6,943
1417,32.5,629
1328,33.8,638
1302,51.5,655
1335,50.5,537
1472,26.8,759
2518,29.6,1541
1333,22.6,607
1496,10.4,595
1531,16.3,704
1510,11,930
2088,30.4,1214
1499,6.9,666
1625,1.7,761
1523,5.4,650
1357,67.5,550
1366,41,424
1540,10.4,571
1304,55.8,552
1608,36.1,589
1439,8.3,596
1936,48.7,1171
1396,48.7,822
1230,23.1,746
1991,76.1,971
1526,9.7,683
1528,19.9,690
1725,9.7,832
1237,4.8,583
1184,2.8,654
1294,44.7,709
1714,39,863
1388,66.8,776
1781,30.5,919
2588,11.3,1453
1590,13.1,794
2399,14.5,1305
2044,27.7,1183
1460,7.1,805
1421,12.3,771
1664,8.6,880
1445,7.6,715
1404,13.5,773
2066,13.7,974
1507,5.3,693
1565,12.3,914
1467,37.7,609
1664,15.3,864
1587,4.5,802
1503,55.4,958
1436,40.6,800
2153,18.2,1171
1488,39.6,777
1356,27.9,723
1404,43.2,832
1521,82.1,998
1804,63,948
2691,16.9,837
1619,130.4,703
1381,89,492
1849,189.8,578
2107,91.5,710
1609,92.4,613
1475,67.9,672
2472,52.7,924
1120,29,809
2807,40.2,958
1373,45.2,983
1167,31.6,960
1017,13.4,858
1542,20.8,657
1500,6.5,542
1266,8.2,624
1137,27.7,932
1700,84.3,1082
1499,36.8,570
1486,27.2,689
1637,49,632
1745,39.4,566
1504,4.7,462
1547,10.3,811
1402,50.8,683
1444,51.9,546
1674,20.3,905
1572,82,833
1466,21.5,769
1621,23.9,836
1640,25.6,633
1572,52.5,468
1452,36.4,586
1851,31.7,894
1895,20.9,846
1885,30.5,916
1443,70,623
1552,37,646
1630,35.3,806
2119,11.4,1211
1317,36.3,747
1647,14,936
1575,11.6,963
1496,9.1,766
1390,33.5,779
1482,58.4,812
1435,3.5,677
1401,3.5,652
1565,29.3,876
1480,24.2,852
1468,42.1,725
1217,11.9,630
1505,10.9,751
1391,45.3,640
1423,39.9,589
1655,39.5,831
1458,3.7,800
1511,40.2,701
1414,5.9,684
1463,15.4,631
1425,35.7,685
1731,27.5,800
1527,4.5,762
1379,5.5,576
1618,4.9,736
1515,26.2,769
1474,29.3,623
1578,22.1,581
1503,10.8,765
1462,32.4,796
1612,17.1,712
1643,20.8,726
1918,21,1094
1350,3.5,659
2595,62.8,1471
1485,76.6,805
1327,33.7,600
1474,4,699
1475,25.7,763
1443,51.7,751
1269,30,662
1525,21.8,690
1587,14.7,747
1467,25.8,648
1958,36.2,952
1522,3,719
1429,38.2,491
1621,43.9,647
1698,24.5,796
1523,1.9,669
1411,35.1,537
1567,22.2,910
1428,64.9,684
2339,25.8,1317
1552,42,667
1660,59.2,652
2002,27.6,1026
1540,37.5,678
1522,50.7,579
1626,9.9,606
1461,64,608
2305,34.8,1055
1633,30.5,896
1536,43.8,780
1692,76.6,651
1404,48.5,611
1515,45.4,523
1526,34.7,564
1547,39.6,629
1611,60.9,748
1413,9.7,743
1520,57.9,668
1838,5.4,1011
1434,37.7,720
1177,11,557
1427,33.9,773
1303,6.8,723
1801,31.9,874
1824,47.8,933
1468,45,714
1600,67.9,665
1353,27.8,603
1367,12.8,612
1362,38.8,673
1428,33.7,737
1469,10,618
1429,49.6,660
2867,4.6,1605
1609,5.7,655
1352,9.3,612
1568,31.4,725
1332,6.6,612
1331,4.7,650
1426,7.6,796
1255,33.4,540
1708,55.5,881
1411,42.5,652
1507,6.3,790
1506,26.5,547
1531,68.3,620
1645,65.2,525
1427,55,445
1543,19.4,580
1452,44.7,553
1508,10,650
1832,23,567
1710,9.4,759
1490,7.8,713
1308,14.9,639
1390,11.3,672
1215,17.2,546
1618,12.8,778
1765,18.4,878
1621,32.3,774
1399,13,680
1278,54.4,610
1440,44,785
1590,41.2,666
1658,19.6,871
1456,22.1,816
1584,26,528
2215,24.4,1065
1590,16,668
1389,12.5,722
1721,23.5,890
1301,12.9,718
1516,14.7,785
1508,35.7,739
1545,20.7,785
1523,1.5,759
1490,16.5,753
1387,4.3,681
